video_id,channel_name,publishedAt,title,source,company,confidence,sentiment,company_name,tickers,sector,industry,country,website
7464706964883344682,tik.stocks,2025-01-27T21:15:42Z,my take on today’s stock market sell-off #deepseek #nvidia ,tiktok,Anthropic,1.0,-0.3,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7464706964883344682,tik.stocks,2025-01-27T21:15:42Z,my take on today’s stock market sell-off #deepseek #nvidia ,tiktok,Amazon.com Inc.,1.0,0.6,Lottery.com Inc.,LTRYW,,,,
7464706964883344682,tik.stocks,2025-01-27T21:15:42Z,my take on today’s stock market sell-off #deepseek #nvidia ,tiktok,"C3.ai, Inc.",0.35,0.0,"C3.ai, Inc.",AI,Technology,Software - Infrastructure,United States,https://www.c3.ai
7464706964883344682,tik.stocks,2025-01-27T21:15:42Z,my take on today’s stock market sell-off #deepseek #nvidia ,tiktok,"Agilent Technologies, Inc.",0.35,0.0,"Agilent Technologies, Inc.",A,Healthcare,Diagnostics & Research,United States,https://www.agilent.com
7463246118525144362,tik.stocks,2025-01-23T22:46:52Z,"This investment made me $70,000 in 2024 #stocks #investing #crypto ",tiktok,ishares Bitcoin Trust,0.8,1.0,Simplify US Equity PLUS Bitcoin Strategy ETF,SPBC,,,,
7463246118525144362,tik.stocks,2025-01-23T22:46:52Z,"This investment made me $70,000 in 2024 #stocks #investing #crypto ",tiktok,Substack,0.7,0.0,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7462107518492413230,tik.stocks,2025-01-20T21:08:58Z,Follow @tik.stocks for practical investing videos ,tiktok,,,,,,,,,
7459136672861736238,tik.stocks,2025-01-12T21:00:02Z,If you want to support those who lost their home and first responders...,tiktok,,,,,,,,,
7452031711745068334,tik.stocks,2024-12-24T17:29:04Z,Looking to own a piece of The Wolf of Wall Street this holiday season...,tiktok,Prop Store,0.6,0.0,SHIRBLE STORE,0312.HK,Consumer Cyclical,Department Stores,China,https://www.shirble.net
7452031711745068334,tik.stocks,2024-12-24T17:29:04Z,Looking to own a piece of The Wolf of Wall Street this holiday season...,tiktok,TAG Heuer,0.7,0.0,"Ennis, Inc.",EBF,Industrials,Business Equipment & Supplies,United States,https://www.ennis.com
7452031711745068334,tik.stocks,2024-12-24T17:29:04Z,Looking to own a piece of The Wolf of Wall Street this holiday season...,tiktok,Manolo Blahnik,0.7,0.0,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7450118114185923882,tik.stocks,2024-12-19T13:43:23Z,AD: Frank Giustra has his eye on his next business move and I’m payin...,tiktok,Apple,0.8,0.9,Apple Inc.,AAPL,Technology,Consumer Electronics,United States,https://www.apple.com
7450118114185923882,tik.stocks,2024-12-19T13:43:23Z,AD: Frank Giustra has his eye on his next business move and I’m payin...,tiktok,Lionsgate,0.8,0.9,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7450118114185923882,tik.stocks,2024-12-19T13:43:23Z,AD: Frank Giustra has his eye on his next business move and I’m payin...,tiktok,Uranium One,0.8,0.9,Roundhill Uranium ETF,UX,,,,
7450118114185923882,tik.stocks,2024-12-19T13:43:23Z,AD: Frank Giustra has his eye on his next business move and I’m payin...,tiktok,West Red Lake Gold,0.8,0.9,Galiano Gold Inc.,GAU,Basic Materials,Gold,Canada,https://www.galianogold.com
7450118114185923882,tik.stocks,2024-12-19T13:43:23Z,AD: Frank Giustra has his eye on his next business move and I’m payin...,tiktok,Wheaton Rivers Metals,0.8,0.9,Wheaton Precious Metals Corp.,WPM,Basic Materials,Gold,Canada,https://www.wheatonpm.com
7450118114185923882,tik.stocks,2024-12-19T13:43:23Z,AD: Frank Giustra has his eye on his next business move and I’m payin...,tiktok,"Array Digital Infrastructure, Inc.",0.35,0.0,"Array Digital Infrastructure, I",UZE,,,,
7450118114185923882,tik.stocks,2024-12-19T13:43:23Z,AD: Frank Giustra has his eye on his next business move and I’m payin...,tiktok,"Agilent Technologies, Inc.",0.35,0.0,"Agilent Technologies, Inc.",A,Healthcare,Diagnostics & Research,United States,https://www.agilent.com
7447902607663762731,tik.stocks,2024-12-13T14:26:06Z,"Want to invest in EVs, green energy, and 5G all at once? Check out Si...",tiktok,Silver Corp Metals,0.7,0.9,Endeavour Silver Corp.,EXK,Basic Materials,Silver,Canada,https://www.edrsilver.com
7447902607663762731,tik.stocks,2024-12-13T14:26:06Z,"Want to invest in EVs, green energy, and 5G all at once? Check out Si...",tiktok,"SentinelOne, Inc.",0.35,0.0,"SentinelOne, Inc.",S,Technology,Software - Infrastructure,United States,https://www.sentinelone.com
7447902607663762731,tik.stocks,2024-12-13T14:26:06Z,"Want to invest in EVs, green energy, and 5G all at once? Check out Si...",tiktok,Genpact Limited,0.35,0.0,Happy City Holdings Limited,HCHL,,,,
7447638585420827947,tik.stocks,2024-12-12T21:21:29Z,Three Stocks to Buy Before the End of 2024 #stockmarket #stock #inves...,tiktok,NVIDIA Corporation,1.0,0.9,NVIDIA Corporation,NVDA,Technology,Semiconductors,United States,https://www.nvidia.com
7447638585420827947,tik.stocks,2024-12-12T21:21:29Z,Three Stocks to Buy Before the End of 2024 #stockmarket #stock #inves...,tiktok,Coinbase,0.7,0.8,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7447638585420827947,tik.stocks,2024-12-12T21:21:29Z,Three Stocks to Buy Before the End of 2024 #stockmarket #stock #inves...,tiktok,Fair Isaac Corporation,1.0,0.9,Fair Isaac Corporation,FICO,Technology,Software - Application,United States,https://www.fico.com
7447638585420827947,tik.stocks,2024-12-12T21:21:29Z,Three Stocks to Buy Before the End of 2024 #stockmarket #stock #inves...,tiktok,"C3.ai, Inc.",0.35,0.0,"C3.ai, Inc.",AI,Technology,Software - Infrastructure,United States,https://www.c3.ai
7446790994877599018,tik.stocks,2024-12-10T14:32:26Z,AD: this company protects your data using quantum computing #sponsore...,tiktok,Scope Technologies,0.7,0.9,"AquaBounty Technologies, Inc.",AQB,Consumer Defensive,Farm Products,United States,https://www.aquabounty.com
7446790994877599018,tik.stocks,2024-12-10T14:32:26Z,AD: this company protects your data using quantum computing #sponsore...,tiktok,"Array Digital Infrastructure, Inc.",0.35,0.0,"Array Digital Infrastructure, I",UZE,,,,
7446790994877599018,tik.stocks,2024-12-10T14:32:26Z,AD: this company protects your data using quantum computing #sponsore...,tiktok,"C3.ai, Inc.",0.35,0.0,"C3.ai, Inc.",AI,Technology,Software - Infrastructure,United States,https://www.c3.ai
7446564422400658731,tik.stocks,2024-12-09T23:53:12Z,Warrn Buffett on why he’d never buy crypto 👀 #bitcoin #crypto #warren...,tiktok,,,,,,,,,
7439473550651641118,tik.stocks,2024-11-20T21:17:15Z,"If I had $10,000 to invest in crypto here’s EXACTLY what I’d buy #inv...",tiktok,,,,,,,,,
7428316900263726366,tik.stocks,2024-10-21T19:43:45Z,the first legal predictions market is at your fingertips @Kalshi Exch...,tiktok,Kalshi,0.7,0.9,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7423878313615084831,tik.stocks,2024-10-09T20:39:43Z,"If i had $10,000 to invest here’s EXACTLY what I’d buy #investing #st...",tiktok,SPDR S&P 500 ETF,0.9,1.0,Innovator U.S. Equity 10 Buffer ETF - Quarterly,ZALT,,,,
7423878313615084831,tik.stocks,2024-10-09T20:39:43Z,"If i had $10,000 to invest here’s EXACTLY what I’d buy #investing #st...",tiktok,Invesco QQQ Trust,1.0,1.0,Tradr 2X Long Innovation 100 Monthly ETF,MQQQ,,,,
7423878313615084831,tik.stocks,2024-10-09T20:39:43Z,"If i had $10,000 to invest here’s EXACTLY what I’d buy #investing #st...",tiktok,Nvidia,0.7,1.0,NVIDIA Corporation,NVDA,Technology,Semiconductors,United States,https://www.nvidia.com
7423878313615084831,tik.stocks,2024-10-09T20:39:43Z,"If i had $10,000 to invest here’s EXACTLY what I’d buy #investing #st...",tiktok,Tesla,0.7,1.0,Simplify Volt TSLA Revolution ETF,TESL,,,,
7423878313615084831,tik.stocks,2024-10-09T20:39:43Z,"If i had $10,000 to invest here’s EXACTLY what I’d buy #investing #st...",tiktok,Apple,0.7,1.0,Apple Inc.,AAPL,Technology,Consumer Electronics,United States,https://www.apple.com
7423878313615084831,tik.stocks,2024-10-09T20:39:43Z,"If i had $10,000 to invest here’s EXACTLY what I’d buy #investing #st...",tiktok,Berkshire Hathaway,0.9,1.0,VistaShares Target 15 Berkshire Select Income ETF,OMAH,,,,
7423878313615084831,tik.stocks,2024-10-09T20:39:43Z,"If i had $10,000 to invest here’s EXACTLY what I’d buy #investing #st...",tiktok,Waste Management,0.9,1.0,"Waste Management, Inc.",WM,Industrials,Waste Management,United States,https://www.wm.com
7423878313615084831,tik.stocks,2024-10-09T20:39:43Z,"If i had $10,000 to invest here’s EXACTLY what I’d buy #investing #st...",tiktok,Costco,0.9,1.0,Costco Wholesale Corporation,COST,Consumer Defensive,Discount Stores,United States,https://www.costco.com
7423878313615084831,tik.stocks,2024-10-09T20:39:43Z,"If i had $10,000 to invest here’s EXACTLY what I’d buy #investing #st...",tiktok,"Standard Motor Products, Inc.",0.35,0.0,Bitwise Bitcoin Standard Corporations ETF,OWNB,,,,
7423878313615084831,tik.stocks,2024-10-09T20:39:43Z,"If i had $10,000 to invest here’s EXACTLY what I’d buy #investing #st...",tiktok,"C3.ai, Inc.",0.35,0.0,"C3.ai, Inc.",AI,Technology,Software - Infrastructure,United States,https://www.c3.ai
7411266899113168159,tik.stocks,2024-09-05T21:00:50Z,Is Warren Buffett Preparing for a Crash? 📉 . . . . . BONUS 5% RISK FR...,tiktok,Apple,0.8,-0.3,Apple Inc.,AAPL,Technology,Consumer Electronics,United States,https://www.apple.com
7411266899113168159,tik.stocks,2024-09-05T21:00:50Z,Is Warren Buffett Preparing for a Crash? 📉 . . . . . BONUS 5% RISK FR...,tiktok,Bank of America,0.8,-0.3,"abrdn Global Income Fund, Inc.",FCO,Financial Services,Asset Management,United Kingdom,https://www.aberdeenfco.com
7411266899113168159,tik.stocks,2024-09-05T21:00:50Z,Is Warren Buffett Preparing for a Crash? 📉 . . . . . BONUS 5% RISK FR...,tiktok,Chevron,0.8,-0.3,Chevron Corporation,CVX,Energy,Oil & Gas Integrated,United States,https://www.chevron.com
7411266899113168159,tik.stocks,2024-09-05T21:00:50Z,Is Warren Buffett Preparing for a Crash? 📉 . . . . . BONUS 5% RISK FR...,tiktok,Starbucks,0.8,0.0,Starbucks Corporation,SBUX,Consumer Cyclical,Restaurants,United States,https://www.starbucks.com
7411266899113168159,tik.stocks,2024-09-05T21:00:50Z,Is Warren Buffett Preparing for a Crash? 📉 . . . . . BONUS 5% RISK FR...,tiktok,Netflix,0.8,0.0,"Netflix, Inc.",NFLX,Communication Services,Entertainment,United States,https://www.netflix.com
7411266899113168159,tik.stocks,2024-09-05T21:00:50Z,Is Warren Buffett Preparing for a Crash? 📉 . . . . . BONUS 5% RISK FR...,tiktok,Berkshire Hathaway,0.7,0.0,VistaShares Target 15 Berkshire Select Income ETF,OMAH,,,,
7411266899113168159,tik.stocks,2024-09-05T21:00:50Z,Is Warren Buffett Preparing for a Crash? 📉 . . . . . BONUS 5% RISK FR...,tiktok,"First Industrial Realty Trust, Inc.",0.35,0.0,"Sunrise Realty Trust, Inc.",SUNS,Real Estate,REIT - Mortgage,United States,https://sunriserealtytrust.com
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,Invesco QQQ Trust,1.0,1.0,Tradr 2X Long Innovation 100 Monthly ETF,MQQQ,,,,
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,NVIDIA Corporation,1.0,1.0,NVIDIA Corporation,NVDA,Technology,Semiconductors,United States,https://www.nvidia.com
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,Apple,0.7,1.0,Apple Inc.,AAPL,Technology,Consumer Electronics,United States,https://www.apple.com
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,Microsoft Corporation,1.0,1.0,Microsoft Corporation,MSFT,Technology,Software - Infrastructure,United States,https://www.microsoft.com
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,Open AI,0.7,1.0,Perfect Corp.,PERF,Technology,Software - Application,Taiwan,https://www.perfectcorp.com
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,SPDR S&P 500 ETF Trust,0.7,1.0,Innovator U.S. Equity 10 Buffer ETF - Quarterly,ZALT,,,,
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,"SentinelOne, Inc.",0.35,0.0,"SentinelOne, Inc.",S,Technology,Software - Infrastructure,United States,https://www.sentinelone.com
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,"Ryder System, Inc.",0.35,0.0,"Community Financial System, Inc.",CBU,Financial Services,Banks - Regional,United States,https://communityfinancialsystem.com
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,Ford Motor Company,0.35,0.0,Ford Motor Company,F,Consumer Cyclical,Auto Manufacturers,United States,https://www.ford.com
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,AT&T Inc.,0.35,0.0,"HeartBeam, Inc.",BEATW,,,,
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,"C3.ai, Inc.",0.35,0.0,"C3.ai, Inc.",AI,Technology,Software - Infrastructure,United States,https://www.c3.ai
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,Eni S.p.A.,0.35,0.0,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7406062856182992159,tik.stocks,2024-08-22T20:26:39Z,Three Stocks and ETFs You Should Definitely Have in Your Portfolio…wa...,tiktok,"Macy's, Inc.",0.35,0.0,"Macy's, Inc.",M,Consumer Cyclical,Department Stores,United States,https://www.macysinc.com
7377492375695887662,tik.stocks,2024-06-06T20:38:23Z,Three Stocks/Crypto I’ll Hold Through 2025 BONUS PICK: The fourth sto...,tiktok,SPDR S&P 500 ETF,0.9,0.9,Innovator U.S. Equity 10 Buffer ETF - Quarterly,ZALT,,,,
7377492375695887662,tik.stocks,2024-06-06T20:38:23Z,Three Stocks/Crypto I’ll Hold Through 2025 BONUS PICK: The fourth sto...,tiktok,SPDR Gold Shares,1.0,0.9,SPDR Gold Shares,GLD,,,,
7377492375695887662,tik.stocks,2024-06-06T20:38:23Z,Three Stocks/Crypto I’ll Hold Through 2025 BONUS PICK: The fourth sto...,tiktok,"Standard Motor Products, Inc.",0.35,0.0,Bitwise Bitcoin Standard Corporations ETF,OWNB,,,,
7377492375695887662,tik.stocks,2024-06-06T20:38:23Z,Three Stocks/Crypto I’ll Hold Through 2025 BONUS PICK: The fourth sto...,tiktok,"SentinelOne, Inc.",0.35,0.0,"SentinelOne, Inc.",S,Technology,Software - Infrastructure,United States,https://www.sentinelone.com
7377492375695887662,tik.stocks,2024-06-06T20:38:23Z,Three Stocks/Crypto I’ll Hold Through 2025 BONUS PICK: The fourth sto...,tiktok,"Agilent Technologies, Inc.",0.35,0.0,"Agilent Technologies, Inc.",A,Healthcare,Diagnostics & Research,United States,https://www.agilent.com
7377492375695887662,tik.stocks,2024-06-06T20:38:23Z,Three Stocks/Crypto I’ll Hold Through 2025 BONUS PICK: The fourth sto...,tiktok,iShares MSCI Global Metals & Mining Producers ETF,0.35,0.0,iShares MSCI Global Metals & Mining Producers ETF,PICK,,,,
7354105830209359146,tik.stocks,2024-04-04T20:06:47Z,Three stocks I’ll hold forever The fourth stock I’ll hold forever is ...,tiktok,SPDR S&P 500 ETF,0.9,1.0,Innovator U.S. Equity 10 Buffer ETF - Quarterly,ZALT,,,,
7354105830209359146,tik.stocks,2024-04-04T20:06:47Z,Three stocks I’ll hold forever The fourth stock I’ll hold forever is ...,tiktok,Microsoft Corporation,1.0,1.0,Microsoft Corporation,MSFT,Technology,Software - Infrastructure,United States,https://www.microsoft.com
7354105830209359146,tik.stocks,2024-04-04T20:06:47Z,Three stocks I’ll hold forever The fourth stock I’ll hold forever is ...,tiktok,OpenAI,0.8,0.8,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7354105830209359146,tik.stocks,2024-04-04T20:06:47Z,Three stocks I’ll hold forever The fourth stock I’ll hold forever is ...,tiktok,Berkshire Hathaway,0.9,1.0,VistaShares Target 15 Berkshire Select Income ETF,OMAH,,,,
7354105830209359146,tik.stocks,2024-04-04T20:06:47Z,Three stocks I’ll hold forever The fourth stock I’ll hold forever is ...,tiktok,Apple Inc.,0.8,0.7,Apple Inc.,AAPL,Technology,Consumer Electronics,United States,https://www.apple.com
7354105830209359146,tik.stocks,2024-04-04T20:06:47Z,Three stocks I’ll hold forever The fourth stock I’ll hold forever is ...,tiktok,American Express,0.8,0.7,American Express Company,AXP,Financial Services,Credit Services,United States,https://www.americanexpress.com
7354105830209359146,tik.stocks,2024-04-04T20:06:47Z,Three stocks I’ll hold forever The fourth stock I’ll hold forever is ...,tiktok,Bank of America,0.8,0.7,"abrdn Global Income Fund, Inc.",FCO,Financial Services,Asset Management,United Kingdom,https://www.aberdeenfco.com
7354105830209359146,tik.stocks,2024-04-04T20:06:47Z,Three stocks I’ll hold forever The fourth stock I’ll hold forever is ...,tiktok,"SentinelOne, Inc.",0.35,0.0,"SentinelOne, Inc.",S,Technology,Software - Infrastructure,United States,https://www.sentinelone.com
7354105830209359146,tik.stocks,2024-04-04T20:06:47Z,Three stocks I’ll hold forever The fourth stock I’ll hold forever is ...,tiktok,"C3.ai, Inc.",0.35,0.0,"C3.ai, Inc.",AI,Technology,Software - Infrastructure,United States,https://www.c3.ai
7343731382851603755,tik.stocks,2024-03-07T21:09:06Z,three stocks and crypto I bought last month. I also bought a small am...,tiktok,SPDR,0.9,0.8,Spdr Ssga Short Duration IG Public & Private Credit ETF,PRSD,,,,
7343731382851603755,tik.stocks,2024-03-07T21:09:06Z,three stocks and crypto I bought last month. I also bought a small am...,tiktok,"Coinbase Global, Inc.",1.0,0.9,"LanzaTech Global, Inc.",LNZAW,,,,
7343731382851603755,tik.stocks,2024-03-07T21:09:06Z,three stocks and crypto I bought last month. I also bought a small am...,tiktok,Solana,0.6,0.7,ProShares Ultra Solana ETF,SLON,,,,
7343731382851603755,tik.stocks,2024-03-07T21:09:06Z,three stocks and crypto I bought last month. I also bought a small am...,tiktok,S&P Global,0.5,0.7,NIQ Global Intelligence plc,NIQ,,,,
7343731382851603755,tik.stocks,2024-03-07T21:09:06Z,three stocks and crypto I bought last month. I also bought a small am...,tiktok,"Standard Motor Products, Inc.",0.35,0.0,Bitwise Bitcoin Standard Corporations ETF,OWNB,,,,
7343731382851603755,tik.stocks,2024-03-07T21:09:06Z,three stocks and crypto I bought last month. I also bought a small am...,tiktok,"SentinelOne, Inc.",0.35,0.0,"SentinelOne, Inc.",S,Technology,Software - Infrastructure,United States,https://www.sentinelone.com
7335973182207233322,tik.stocks,2024-02-15T23:23:03Z,The fourth investment I'd avoid are triple leveraged ETFs.  These are...,tiktok,GameStop,0.6,-0.9,GameStop Corp.,GME,Consumer Cyclical,Specialty Retail,United States,https://www.gamestop.com
7335973182207233322,tik.stocks,2024-02-15T23:23:03Z,The fourth investment I'd avoid are triple leveraged ETFs.  These are...,tiktok,"AMC Entertainment Holdings, Inc.",0.9,-0.9,"AMC Entertainment Holdings, Inc.",AMC,Communication Services,Entertainment,United States,https://www.amctheatres.com
7335973182207233322,tik.stocks,2024-02-15T23:23:03Z,The fourth investment I'd avoid are triple leveraged ETFs.  These are...,tiktok,"Standard Motor Products, Inc.",0.35,0.0,Bitwise Bitcoin Standard Corporations ETF,OWNB,,,,
