video_id,channel_name,publishedAt,title,source,company,confidence,sentiment
7467655271494602017,marktilbury,2025-02-04T19:57:07Z,HATER CHALLENGES MILLIONAIRE (to sell a pen),tiktok,,,
7466846555367050529,marktilbury,2025-02-02T15:38:21Z,HATER VS MILLIONAIRE (NYC Edition),tiktok,,,
7466132001150553376,marktilbury,2025-01-31T17:25:33Z,Why Most People Are Poor… #motivation #money #sales ,tiktok,,,
7465406659792276769,marktilbury,2025-01-29T18:30:50Z,Airport Travel HACKS You NEED to Know,tiktok,Apple,0.9,0.7
7464246526047554849,marktilbury,2025-01-26T15:28:57Z,How To NEVER Be Poor Again,tiktok,,,
7461658944499371296,marktilbury,2025-01-19T16:07:43Z,Asking a millionaire for a free house #tax #lifehack #money #milliona...,tiktok,,,
7460934619869809952,marktilbury,2025-01-17T17:16:59Z,HOW TO BEAT DESIGNER BRANDS #advice #lifehacks #money #mo,tiktok,,,
7459716992711314721,marktilbury,2025-01-14T10:32:03Z,5 Side Hustles You Can Start In 2025 #motivation #advice #tips #sideh...,tiktok,Etsy,0.9,0.7
7459716992711314721,marktilbury,2025-01-14T10:32:03Z,5 Side Hustles You Can Start In 2025 #motivation #advice #tips #sideh...,tiktok,eBay,0.9,0.7
7458704913242148129,marktilbury,2025-01-11T17:04:31Z,Costco HACKS You Should Know #costco #money #saving #tips ,tiktok,Costco,1.0,0.0
7457511484046839072,marktilbury,2025-01-08T11:53:27Z,HOW BRANDS MANIPULATE YOU,tiktok,Xbox,0.9,0.0
7457511484046839072,marktilbury,2025-01-08T11:53:27Z,HOW BRANDS MANIPULATE YOU,tiktok,Costco,1.0,0.0
7457511484046839072,marktilbury,2025-01-08T11:53:27Z,HOW BRANDS MANIPULATE YOU,tiktok,McDonald's,1.0,0.0
7457511484046839072,marktilbury,2025-01-08T11:53:27Z,HOW BRANDS MANIPULATE YOU,tiktok,Gillette,0.9,0.0
7457511484046839072,marktilbury,2025-01-08T11:53:27Z,HOW BRANDS MANIPULATE YOU,tiktok,HP,1.0,0.0
7456012086091582752,marktilbury,2025-01-04T10:55:06Z,What Is an Index Fund?! #money #motivation #advice ,tiktok,Apple,1.0,0.7
7456012086091582752,marktilbury,2025-01-04T10:55:06Z,What Is an Index Fund?! #money #motivation #advice ,tiktok,General Electric,1.0,-0.7
7454569493021363489,marktilbury,2024-12-31T13:37:03Z,Hater vs Millionaire (travel edition) #money #millionaire #hater #rich ,tiktok,Michelin,0.3,0.0
7453836176839953697,marktilbury,2024-12-29T14:11:22Z,The Power of Compound Interest 📈,tiktok,,,
7453132802264026401,marktilbury,2024-12-27T16:41:56Z,MONEY ISN’T EVERYTHING 🤡 ,tiktok,Rolex,0.9,0.7
7452034655857036577,marktilbury,2024-12-24T17:40:32Z,5 Things i’d NEVER do as a Millionaire,tiktok,,,
7451551163679247648,marktilbury,2024-12-23T10:24:22Z,Avoid These 3 Car Buying Traps! 🤦‍♂️ #money #car #dealership #lifehack ,tiktok,,,
7449046376312343840,marktilbury,2024-12-16T16:24:32Z,How to PROPERLY Use a Credit Card,tiktok,,,
7448232282038553889,marktilbury,2024-12-14T11:45:28Z,CONFRONTING A CHEAP MILLIONAIRE,tiktok,,,
7446415874262584609,marktilbury,2024-12-09T14:16:57Z,Credit Card vs. Debit Card #money #advice #lifehack #credit ,tiktok,The bank,0.2,0.0
7445648561024339233,marktilbury,2024-12-07T12:39:14Z,HOW RICH PEOPLE AVOID PAYING TAX #lifehack #money #tax #advice ,tiktok,,,
7445352240442838305,marktilbury,2024-12-06T17:29:20Z,The BEST Investment #lifehack #advice #money #motivation ,tiktok,,,
7444876836330278176,marktilbury,2024-12-05T10:44:34Z,Wendy’s DIRTY Secret 😈  #wendys #lifehack #money ,tiktok,Wendy's,0.9,0.0
7444139982391954721,marktilbury,2024-12-03T11:05:28Z,How To Beat Car Insurance 😈 #money #lifehack #advice #hack ,tiktok,,,
7442992087819242785,marktilbury,2024-11-30T08:52:09Z,How to sell ANYTHING to ANYONE #sale #money #lifehack #advice ,tiktok,Apple,1.0,0.4
7442992087819242785,marktilbury,2024-11-30T08:52:09Z,How to sell ANYTHING to ANYONE #sale #money #lifehack #advice ,tiktok,Rolex,1.0,0.4
7442992087819242785,marktilbury,2024-11-30T08:52:09Z,How to sell ANYTHING to ANYONE #sale #money #lifehack #advice ,tiktok,Lego,1.0,0.4
7442992087819242785,marktilbury,2024-11-30T08:52:09Z,How to sell ANYTHING to ANYONE #sale #money #lifehack #advice ,tiktok,Nike,1.0,0.4
7442992087819242785,marktilbury,2024-11-30T08:52:09Z,How to sell ANYTHING to ANYONE #sale #money #lifehack #advice ,tiktok,Coca Cola,1.0,0.4
7442992087819242785,marktilbury,2024-11-30T08:52:09Z,How to sell ANYTHING to ANYONE #sale #money #lifehack #advice ,tiktok,Tesla,1.0,0.4
7441921452363795745,marktilbury,2024-11-27T11:36:13Z,How Billionaires AVOID Paying Tax 😈 #money #tax #lifehack #advice ,tiktok,Tesla,1.0,0.8
7441222865543777568,marktilbury,2024-11-25T14:25:27Z,3 Businesses with Crazy Low Failure Rates! #business #entrepreneur #m...,tiktok,vending machines,0.1,1.0
7441222865543777568,marktilbury,2024-11-25T14:25:27Z,3 Businesses with Crazy Low Failure Rates! #business #entrepreneur #m...,tiktok,self storage,0.1,1.0
7441222865543777568,marktilbury,2024-11-25T14:25:27Z,3 Businesses with Crazy Low Failure Rates! #business #entrepreneur #m...,tiktok,laundromat,0.1,1.0
7440479034946915617,marktilbury,2024-11-23T14:18:55Z,How To Become SUPER RICH (in 3 steps) ,tiktok,Netflix,0.9,-0.7
7439770308199976225,marktilbury,2024-11-21T16:28:39Z,"You Won The Lottery, Now What? 💰 #motivation #lottery #money ",tiktok,,,
7437549740859854112,marktilbury,2024-11-15T16:51:43Z,How REAL Millionaires Dress 😉 #money #millionaire #motivation ,tiktok,,,
7437172639048813857,marktilbury,2024-11-14T16:28:21Z,I Found A Vaping Money Hack 🤯 #hack #lifehack #money #millionaire ,tiktok,,,
7436114967591439649,marktilbury,2024-11-11T20:04:01Z,The KEY to SUCCESS 🔑 #motivation #saving #millionaire #money ,tiktok,,,
7435307881978711329,marktilbury,2024-11-09T15:52:08Z,"Nobody gets rich from a salary, it’s a scam! #millionaire #motivation...",tiktok,,,
7434170135155379489,marktilbury,2024-11-06T14:17:10Z,How to be a MILLIONAIRE in 12 DAYS 💰 #millionaire #billionaire #money...,tiktok,,,
7432380086936030496,marktilbury,2024-11-01T18:30:48Z,RICH VS POOR PEOPLE 😬  #motivation #advice #money #life ,tiktok,,,
7431309417389231392,marktilbury,2024-10-29T21:16:01Z,WARNING: Never Start This Business #advice #business #entrepreneur #m...,tiktok,,,
7429053981537717537,marktilbury,2024-10-23T19:23:46Z,I’m old. If you’re in your 20’s watch this. #money #millionaire #moti...,tiktok,,,
7421990106984107297,marktilbury,2024-10-04T18:32:25Z,McDonald’s Dirty Secret 🤫 #mcdonalds #money #lifehack #business,tiktok,McDonald's,1.0,-0.2
7417044277274119456,marktilbury,2024-09-21T10:40:01Z,"Asking a millionaire for $100,000,000 #money #millionaire #motivation ",tiktok,,,
7414847121523821856,marktilbury,2024-09-15T12:33:54Z,Subway’s DIRTY Secret… 🤫 #money #subway #millionaire #business ,tiktok,Subway,0.9,-0.7
7413780337848798497,marktilbury,2024-09-12T15:34:13Z,How To Get FREE Starbucks 😉 #lifehack #starbucks #millionaire ,tiktok,Starbucks,1.0,0.8
7412613964351294752,marktilbury,2024-09-09T12:08:16Z,You NEED To Hear This If You’re In Your 20s 🚨#success #money #motivat...,tiktok,SMP 500,0.9,0.9
7410131959923494176,marktilbury,2024-09-02T19:36:43Z,3 things NOT to do until you’re rich 💰 #money #millionaire #motivatio...,tiktok,,,
7407931901836545313,marktilbury,2024-08-27T21:19:19Z,WARNING: Never Use A Debit Card #success #money #motivation #milliona...,tiktok,,,
7406025875814108449,marktilbury,2024-08-22T18:02:58Z,How to Be a Millionaire on a Low Salary 💰 #money #success #motivation...,tiktok,,,
7405676955573456161,marktilbury,2024-08-21T19:28:59Z,3 Side Hustles Students Can Start In 2024 #sidehustle #motivation #mi...,tiktok,,,
7405603362441415968,marktilbury,2024-08-21T14:43:28Z,Sometimes… 🙏 #motivation #millionaire #money ,tiktok,,,
7403357132252384545,marktilbury,2024-08-15T13:26:53Z,"How I Generate $100,000+ Per Week 💰 #money #success #millionaire #mot...",tiktok,eBay,0.9,0.0
7402721144328998177,marktilbury,2024-08-13T20:18:57Z,How To Retire In 7 Years Starting With $0 😈 #money #success #milliona...,tiktok,,,
7402242587114900768,marktilbury,2024-08-12T13:21:52Z,Do This EVERY Time You Get Paid 📈 #money #success #millionaire #motiv...,tiktok,,,
7400844904018103585,marktilbury,2024-08-08T18:58:09Z,Confronting a FRUGAL Millionaire 🤡 #money #success #millionaire #moti...,tiktok,,,
7400101392657960225,marktilbury,2024-08-06T18:52:57Z,Why Millionaire’s Borrow Money 😏#money #lifehack #success #millionaire ,tiktok,,,
7397854000651013408,marktilbury,2024-07-31T17:31:59Z,QUIT spending money on these 3 things! #motivation #money #success #l...,tiktok,,,
7397450526033562913,marktilbury,2024-07-30T15:26:16Z,Don’t buy THIS… 🤦‍♂️ #millionaire #motivation #lifehack #success ,tiktok,,,
7392659728201010465,marktilbury,2024-07-17T17:35:29Z,How To Get Free Mcdonalds 🔥 #millionaire #lifehack #money #motivation ,tiktok,McDonald's,1.0,0.8
7384440680795442465,marktilbury,2024-06-25T14:01:25Z,HATER CONFRONTS MILLIONAIRE 😈 #millionaire #money #dollar #motivation ,tiktok,,,
7381928003510553888,marktilbury,2024-06-18T19:30:52Z,Millionaire Caught Eating A Packed Lunch 🤦‍♂️ #millionaire #money #mc...,tiktok,McDonald's,0.9,-0.3
7378417684205145376,marktilbury,2024-06-09T08:29:09Z,This TikTok Challenge KEEPS YOU POOR 🚨 #money #rich #millionaire #sav...,tiktok,TikTok,0.9,-0.7
7377027504382512416,marktilbury,2024-06-05T14:34:30Z,Car Payments Are Keeping You Broke 🤦‍♂️ #car #cars #money #learnontik...,tiktok,Tesla,0.9,-0.3
7376213830302518560,marktilbury,2024-06-03T09:57:04Z,The 3 Accounts You NEED (to get rich in your 20s) 📈 #money #rich #mil...,tiktok,,,
7375451374395411744,marktilbury,2024-06-01T08:38:19Z,Rapper VS Millionaire Mindset💰#millionaire #money #watches #rap ,tiktok,,,
7374462719535156512,marktilbury,2024-05-29T16:41:49Z,Millionaire CAUGHT Using Credit Card 🤯 #motivation #money #millionair...,tiktok,,,
7373289047403285792,marktilbury,2024-05-26T12:47:20Z,It’s NOT Your Fault… #motivation #money #millionaire #entrepreneur ,tiktok,,,
7372987687118179616,marktilbury,2024-05-25T17:17:55Z,Millionaire Starts From SCRATCH 💰 #motivation #money #millionaire #en...,tiktok,,,
7371121416265125153,marktilbury,2024-05-20T16:35:55Z,This STOPS You Becoming RICH🤦‍♂️#motivation #money #millionaire #entr...,tiktok,,,
7363703138764721441,marktilbury,2024-04-30T16:49:08Z,How REAL Millionaires Roll (day in the life) #millionaire #money #mot...,tiktok,Bugatti,0.9,0.0
7359238581149273377,marktilbury,2024-04-18T16:04:22Z,How REAL Millionaires Roll 😎 #millionaire #money #entrepreneur #motiv...,tiktok,Walmart,1.0,0.2
7359238581149273377,marktilbury,2024-04-18T16:04:22Z,How REAL Millionaires Roll 😎 #millionaire #money #entrepreneur #motiv...,tiktok,Starbucks,1.0,-0.5
7323324309781433632,marktilbury,2024-01-12T21:18:40Z,"What If I Gave You $1,000,000? 😉 @Upwork Click the link in my bio to ...",tiktok,Upwork,1.0,1.0
7293556653037751584,marktilbury,2023-10-24T16:04:55Z,Why Your Boss Isn’t EVIL! 😈 #motivation #money #entrepreneur #million...,tiktok,My Business,0.1,0.7
7287346253896109344,marktilbury,2023-10-07T22:25:26Z,HOW TO TAKE BACK CONTROL 📈 #motivation #millionaire #success #money ,tiktok,,,
7286179466055863584,marktilbury,2023-10-04T18:57:40Z,They’re lying to you… 😈 #entrepreneur #motivation #millionaire #success ,tiktok,,,
7284434116739648800,marktilbury,2023-09-30T02:05:41Z,Rich VS Poor Thinking 💰 #money #motivation #success #millionaire ,tiktok,,,
7283213899585883425,marktilbury,2023-09-26T19:09:44Z,How To Beat The Rat Race! 🚨 #millionaire #entrepreneur #money #rich ,tiktok,,,
7279843699641568544,marktilbury,2023-09-17T17:11:39Z,WAKE UP: College Is A Lie 🤯 #school #exams #university #millionaire ,tiktok,,,
7272733112960896288,marktilbury,2023-08-29T13:18:56Z,HOW TO SELL ANYTHING TO ANYONE 😈 #money #entrepreneurship #sell #moti...,tiktok,Rolex,0.9,0.0
7271606325413416225,marktilbury,2023-08-26T12:26:26Z,"What If I Gave You $100,000,000? 😉 #money #success #millionaire #moti...",tiktok,,,
7270941527088614688,marktilbury,2023-08-24T17:26:40Z,WHY MONEY IS LIKE SOAP… 🤔 #money #success #millionaire #personalfinance ,tiktok,,,
7260532175458569499,marktilbury,2023-07-27T16:13:05Z,How to become successful... @Upwork! Find the right talent to fill yo...,tiktok,Upwork,1.0,1.0
7228605128297729307,marktilbury,2023-05-02T15:19:53Z,Why School Doesn’t Matter 💰 #school #success #exam #motivation ,tiktok,,,
7227221820313816347,marktilbury,2023-04-28T21:52:08Z,Why Cheating Isn’t Bad… 😈 #cheating #cheater #success #money,tiktok,,,
