video_id,channel_name,publishedAt,title,source,company,confidence,sentiment,company_name,tickers,sector,industry,country,website
7422355492447456554,mainstreetwolf,2024-10-05T18:10:10Z,How to Setup a Roth IRA (Step by Step Explanation) #stocks #investing...,tiktok,Fidelity,0.6,0.5,Fidelity Covington Trust - Fidelity Fundamental Large Cap Growth ETF,FFLG,,,,
7422355492447456554,mainstreetwolf,2024-10-05T18:10:10Z,How to Setup a Roth IRA (Step by Step Explanation) #stocks #investing...,tiktok,SPDR Portfolio S&P 500 ETF,0.9,0.8,SPDR Portfolio S&P 500 ETF,SPLG,,,,
7422355492447456554,mainstreetwolf,2024-10-05T18:10:10Z,How to Setup a Roth IRA (Step by Step Explanation) #stocks #investing...,tiktok,Vanguard S&P 500 ETF,0.9,0.0,Kensington Hedged Premium Income ETF,KHPI,,,,
7422355492447456554,mainstreetwolf,2024-10-05T18:10:10Z,How to Setup a Roth IRA (Step by Step Explanation) #stocks #investing...,tiktok,SPDR S&P 500 ETF,0.9,0.0,Innovator U.S. Equity 10 Buffer ETF - Quarterly,ZALT,,,,
7422355492447456554,mainstreetwolf,2024-10-05T18:10:10Z,How to Setup a Roth IRA (Step by Step Explanation) #stocks #investing...,tiktok,"Standard Motor Products, Inc.",0.35,0.0,Bitwise Bitcoin Standard Corporations ETF,OWNB,,,,
7420097595139280171,mainstreetwolf,2024-09-29T16:08:25Z,The Downfall of Twitter🐦 #stocks #sketch #twitter #elonmusk ,tiktok,Twitter,0.8,-0.9,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7418743946328689966,mainstreetwolf,2024-09-26T00:35:32Z,Is Buying Stocks DOJ Sues a Winning Strategy? #stocks #stockmarket #f...,tiktok,Visa Inc.,1.0,0.8,Visa Inc.,V,Financial Services,Credit Services,United States,https://www.visa.com
7418743946328689966,mainstreetwolf,2024-09-26T00:35:32Z,Is Buying Stocks DOJ Sues a Winning Strategy? #stocks #stockmarket #f...,tiktok,UnitedHealth Group,0.8,0.7,CURRENC Group Inc.,CURR,,,,
7418743946328689966,mainstreetwolf,2024-09-26T00:35:32Z,Is Buying Stocks DOJ Sues a Winning Strategy? #stocks #stockmarket #f...,tiktok,Live Nation Entertainment,0.7,0.8,"Live Nation Entertainment, Inc.",LYV,Communication Services,Entertainment,United States,https://www.livenationentertainment.com
7418743946328689966,mainstreetwolf,2024-09-26T00:35:32Z,Is Buying Stocks DOJ Sues a Winning Strategy? #stocks #stockmarket #f...,tiktok,Apple Inc.,0.9,0.8,Apple Inc.,AAPL,Technology,Consumer Electronics,United States,https://www.apple.com
7417521257958165790,mainstreetwolf,2024-09-22T17:30:59Z,Inflation vs Disinflation Explained📚 #skit #economy #inflation #finto...,tiktok,Coca-Cola Company,0.6,0.0,"Coca-Cola Consolidated, Inc.",COKE,Consumer Defensive,Beverages - Non-Alcoholic,United States,https://www.cokeconsolidated.com
7417521257958165790,mainstreetwolf,2024-09-22T17:30:59Z,Inflation vs Disinflation Explained📚 #skit #economy #inflation #finto...,tiktok,Federal Reserve,0.5,0.0,iShares iBonds Dec 2032 Term Treasury ETF,IBTM,,,,
7417521257958165790,mainstreetwolf,2024-09-22T17:30:59Z,Inflation vs Disinflation Explained📚 #skit #economy #inflation #finto...,tiktok,Costco Wholesale Corporation,0.6,0.8,Costco Wholesale Corporation,COST,Consumer Defensive,Discount Stores,United States,https://www.costco.com
7417521257958165790,mainstreetwolf,2024-09-22T17:30:59Z,Inflation vs Disinflation Explained📚 #skit #economy #inflation #finto...,tiktok,AriZona Beverages,0.6,0.0,Nuveen Arizona Quality Municipal Income Fund,NAZ,Financial Services,Asset Management,United States,https://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=NAZ&refsrc=vu_nuveen.com/naz
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,Meta Platforms,0.7,1.0,Direxion Daily META Bull 2X ETF,METU,,,,
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,Nvidia,0.9,1.0,NVIDIA Corporation,NVDA,Technology,Semiconductors,United States,https://www.nvidia.com
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,Microsoft,0.9,1.0,Microsoft Corporation,MSFT,Technology,Software - Infrastructure,United States,https://www.microsoft.com
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,Alphabet Inc.,0.9,1.0,Alphabet Inc.,GOOG,Communication Services,Internet Content & Information,United States,https://abc.xyz
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,Visa,0.9,1.0,Visa Inc.,V,Financial Services,Credit Services,United States,https://www.visa.com
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,McDonald's,0.9,1.0,McDonald's Corporation,MCD,Consumer Cyclical,Restaurants,United States,https://www.mcdonalds.com
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,JPMorgan Chase & Co.,0.9,1.0,JPMorgan Chase & Co.,JPM,Financial Services,Banks - Diversified,United States,https://www.jpmorganchase.com
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,Caterpillar,0.9,1.0,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,iShares Core S&P Small-Cap ETF,1.0,1.0,iShares MSCI World Small-Cap ETF,WSML,,,,
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,"Standard Motor Products, Inc.",0.35,0.0,Bitwise Bitcoin Standard Corporations ETF,OWNB,,,,
7416862239744920863,mainstreetwolf,2024-09-20T22:53:41Z,$100K Portfolio! Winners Revealed and My Next Play! #stocks #stockmar...,tiktok,Kellanova,0.35,0.0,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7410963430892408095,mainstreetwolf,2024-09-05T01:23:16Z,Biden Blocks US Steel Deal and Stock Crashes 17% #stocks #steel #stoc...,tiktok,US Steel,0.8,-1.0,Nucor Corporation,NUE,Basic Materials,Steel,United States,https://www.nucor.com
7410963430892408095,mainstreetwolf,2024-09-05T01:23:16Z,Biden Blocks US Steel Deal and Stock Crashes 17% #stocks #steel #stoc...,tiktok,Nippon Steel,0.8,-1.0,Nucor Corporation,NUE,Basic Materials,Steel,United States,https://www.nucor.com
7410963430892408095,mainstreetwolf,2024-09-05T01:23:16Z,Biden Blocks US Steel Deal and Stock Crashes 17% #stocks #steel #stoc...,tiktok,Nucor Corporation,1.0,0.0,Stifel Financial Corporation 5.,SFB,,,,
7410963430892408095,mainstreetwolf,2024-09-05T01:23:16Z,Biden Blocks US Steel Deal and Stock Crashes 17% #stocks #steel #stoc...,tiktok,Cleveland-Cliffs Inc.,1.0,0.0,Cleveland-Cliffs Inc.,CLF,Basic Materials,Steel,United States,https://www.clevelandcliffs.com
7410963430892408095,mainstreetwolf,2024-09-05T01:23:16Z,Biden Blocks US Steel Deal and Stock Crashes 17% #stocks #steel #stoc...,tiktok,"Steel Dynamics, Inc.",1.0,0.0,"Steel Dynamics, Inc.",STLD,Basic Materials,Steel,United States,https://www.steeldynamics.com
7407222120306035999,mainstreetwolf,2024-08-25T23:25:11Z,$835 Dividends Collected in 2024 Breakdown #stocks #stockmarket #divi...,tiktok,B&D,0.5,0.5,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7407222120306035999,mainstreetwolf,2024-08-25T23:25:11Z,$835 Dividends Collected in 2024 Breakdown #stocks #stockmarket #divi...,tiktok,Vanguard Real Estate Index Fund ETF Shares,1.0,0.5,Vanguard Global ex-U.S. Real Estate Index Fund ETF Shares,VNQI,,,,
7407222120306035999,mainstreetwolf,2024-08-25T23:25:11Z,$835 Dividends Collected in 2024 Breakdown #stocks #stockmarket #divi...,tiktok,PepsiCo,0.8,0.2,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7407222120306035999,mainstreetwolf,2024-08-25T23:25:11Z,$835 Dividends Collected in 2024 Breakdown #stocks #stockmarket #divi...,tiktok,"Merck & Co., Inc.",0.8,0.2,"Merck & Co., Inc.",MRK,Healthcare,Drug Manufacturers - General,United States,https://www.merck.com
7407222120306035999,mainstreetwolf,2024-08-25T23:25:11Z,$835 Dividends Collected in 2024 Breakdown #stocks #stockmarket #divi...,tiktok,CVS Health Corporation,1.0,0.2,CVS Health Corporation,CVS,Healthcare,Healthcare Plans,United States,https://www.cvshealth.com
7407222120306035999,mainstreetwolf,2024-08-25T23:25:11Z,$835 Dividends Collected in 2024 Breakdown #stocks #stockmarket #divi...,tiktok,NVIDIA Corporation,0.8,0.0,NVIDIA Corporation,NVDA,Technology,Semiconductors,United States,https://www.nvidia.com
7407222120306035999,mainstreetwolf,2024-08-25T23:25:11Z,$835 Dividends Collected in 2024 Breakdown #stocks #stockmarket #divi...,tiktok,"Agilent Technologies, Inc.",0.35,0.0,"Agilent Technologies, Inc.",A,Healthcare,Diagnostics & Research,United States,https://www.agilent.com
7407222120306035999,mainstreetwolf,2024-08-25T23:25:11Z,$835 Dividends Collected in 2024 Breakdown #stocks #stockmarket #divi...,tiktok,ALPS Active REIT ETF,0.35,0.0,ALPS Active REIT ETF,REIT,,,,
7407222120306035999,mainstreetwolf,2024-08-25T23:25:11Z,$835 Dividends Collected in 2024 Breakdown #stocks #stockmarket #divi...,tiktok,Barrick Mining,0.35,0.0,Barrick Mining,B,Basic Materials,Gold,Canada,https://www.barrick.com
7404537879856155935,mainstreetwolf,2024-08-18T17:48:56Z,How to Profit off the VIX Spike💰 #stocks #stockmarket #fintok #financ...,tiktok,Cboe,1.0,0.3,iShares Core S&P Total U.S. Stock Market ETF,ITOT,,,,
7404537879856155935,mainstreetwolf,2024-08-18T17:48:56Z,How to Profit off the VIX Spike💰 #stocks #stockmarket #fintok #financ...,tiktok,S&P Global,1.0,0.3,NIQ Global Intelligence plc,NIQ,,,,
7404537879856155935,mainstreetwolf,2024-08-18T17:48:56Z,How to Profit off the VIX Spike💰 #stocks #stockmarket #fintok #financ...,tiktok,Vanguard,1.0,0.8,Vanguard ESG U.S. Corporate Bond ETF,VCEB,,,,
7404537879856155935,mainstreetwolf,2024-08-18T17:48:56Z,How to Profit off the VIX Spike💰 #stocks #stockmarket #fintok #financ...,tiktok,State Street Global Advisors,0.9,0.8,State Street Corporation,STT,Financial Services,Asset Management,United States,https://www.statestreet.com
7404537879856155935,mainstreetwolf,2024-08-18T17:48:56Z,How to Profit off the VIX Spike💰 #stocks #stockmarket #fintok #financ...,tiktok,"Standard Motor Products, Inc.",0.35,0.0,Bitwise Bitcoin Standard Corporations ETF,OWNB,,,,
7404537879856155935,mainstreetwolf,2024-08-18T17:48:56Z,How to Profit off the VIX Spike💰 #stocks #stockmarket #fintok #financ...,tiktok,Visa Inc.,0.35,0.0,Visa Inc.,V,Financial Services,Credit Services,United States,https://www.visa.com
7374439129829936430,mainstreetwolf,2024-05-29T15:10:17Z,Another one bites the dust 😬#stocks #ffie #stockmarket #investing #fi...,tiktok,Direxion Daily Gold Miners Index Bear 2X Shares,1.0,-1.0,Direxion Daily QCOM Bull 2X Shares,QCMU,,,,
7374439129829936430,mainstreetwolf,2024-05-29T15:10:17Z,Another one bites the dust 😬#stocks #ffie #stockmarket #investing #fi...,tiktok,FFIE,0.5,-1.0,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7364231084051041579,mainstreetwolf,2024-05-02T02:57:57Z,Visualize Your Money With Sequence! #personalfinance #personalfinance...,tiktok,Sequence,0.5,0.8,"Prime Medicine, Inc.",PRME,Healthcare,Biotechnology,United States,https://primemedicine.com
7364231084051041579,mainstreetwolf,2024-05-02T02:57:57Z,Visualize Your Money With Sequence! #personalfinance #personalfinance...,tiktok,Mint,0.5,-0.7,JetBlue Airways Corporation,JBLU,Industrials,Airlines,United States,https://www.jetblue.com
7363030924222680363,mainstreetwolf,2024-04-28T21:20:54Z,Renting Isnt Always Worse than Buying! #realestate #investing #fintok...,tiktok,Nerd Wallet,0.7,0.5,CHINA E-WALLET,0802.HK,,,,
7363030924222680363,mainstreetwolf,2024-04-28T21:20:54Z,Renting Isnt Always Worse than Buying! #realestate #investing #fintok...,tiktok,Berkshire Hathaway,0.4,0.8,VistaShares Target 15 Berkshire Select Income ETF,OMAH,,,,
7361610529447726378,mainstreetwolf,2024-04-25T01:29:02Z,"$86,785 Portfolio: META and TSLA Q1 Earnings #stocks #stockinvesting ...",tiktok,"Meta Platforms, Inc.",1.0,0.6,"Meta Platforms, Inc.",META,Communication Services,Internet Content & Information,United States,https://investor.atmeta.com
7361610529447726378,mainstreetwolf,2024-04-25T01:29:02Z,"$86,785 Portfolio: META and TSLA Q1 Earnings #stocks #stockinvesting ...",tiktok,"Tesla, Inc.",1.0,0.4,Simplify Volt TSLA Revolution ETF,TESL,,,,
7361610529447726378,mainstreetwolf,2024-04-25T01:29:02Z,"$86,785 Portfolio: META and TSLA Q1 Earnings #stocks #stockinvesting ...",tiktok,Reuters,0.7,0.0,Thomson Reuters Corporation,TRI,Industrials,Specialty Business Services,Canada,https://www.thomsonreuters.com
7361610529447726378,mainstreetwolf,2024-04-25T01:29:02Z,"$86,785 Portfolio: META and TSLA Q1 Earnings #stocks #stockinvesting ...",tiktok,"C3.ai, Inc.",0.35,0.0,"C3.ai, Inc.",AI,Technology,Software - Infrastructure,United States,https://www.c3.ai
7361610529447726378,mainstreetwolf,2024-04-25T01:29:02Z,"$86,785 Portfolio: META and TSLA Q1 Earnings #stocks #stockinvesting ...",tiktok,"Agilent Technologies, Inc.",0.35,0.0,"Agilent Technologies, Inc.",A,Healthcare,Diagnostics & Research,United States,https://www.agilent.com
7358599652733685035,mainstreetwolf,2024-04-16T22:45:13Z,Unethical ways to make money in the stock market (Part 1): Fake Day T...,tiktok,Twitter,0.5,-0.8,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7358599652733685035,mainstreetwolf,2024-04-16T22:45:13Z,Unethical ways to make money in the stock market (Part 1): Fake Day T...,tiktok,Lamborghini,0.5,-0.8,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7358599652733685035,mainstreetwolf,2024-04-16T22:45:13Z,Unethical ways to make money in the stock market (Part 1): Fake Day T...,tiktok,Discord Inc.,0.5,-0.8,Asset Entities Inc.,ASST,Communication Services,Internet Content & Information,United States,https://www.assetentities.com
7358599652733685035,mainstreetwolf,2024-04-16T22:45:13Z,Unethical ways to make money in the stock market (Part 1): Fake Day T...,tiktok,"Agilent Technologies, Inc.",0.35,0.0,"Agilent Technologies, Inc.",A,Healthcare,Diagnostics & Research,United States,https://www.agilent.com
7358599652733685035,mainstreetwolf,2024-04-16T22:45:13Z,Unethical ways to make money in the stock market (Part 1): Fake Day T...,tiktok,AT&T Inc.,0.35,0.0,"HeartBeam, Inc.",BEATW,,,,
7356399451306478890,mainstreetwolf,2024-04-11T00:27:17Z,"$88,400 Portfolio: March CPI Hot Print🔥 #stocks #stockmarket #investi...",tiktok,iShares 20+ Year Treasury Bond ETF,0.9,-0.6,Innovator 20+ Year Treasury Bond Buffer ETF – July,TBJL,,,,
7356399451306478890,mainstreetwolf,2024-04-11T00:27:17Z,"$88,400 Portfolio: March CPI Hot Print🔥 #stocks #stockmarket #investi...",tiktok,iShares Core S&P Small-Cap ETF,0.9,-0.6,iShares MSCI World Small-Cap ETF,WSML,,,,
7356399451306478890,mainstreetwolf,2024-04-11T00:27:17Z,"$88,400 Portfolio: March CPI Hot Print🔥 #stocks #stockmarket #investi...",tiktok,CVS Health Corporation,0.9,0.7,CVS Health Corporation,CVS,Healthcare,Healthcare Plans,United States,https://www.cvshealth.com
7356399451306478890,mainstreetwolf,2024-04-11T00:27:17Z,"$88,400 Portfolio: March CPI Hot Print🔥 #stocks #stockmarket #investi...",tiktok,UnitedHealth Group Incorporated,0.9,0.7,Public Service Enterprise Group Incorporated,PEG,Utilities,Utilities - Regulated Electric,United States,https://investor.pseg.com/home/default.aspx
7356399451306478890,mainstreetwolf,2024-04-11T00:27:17Z,"$88,400 Portfolio: March CPI Hot Print🔥 #stocks #stockmarket #investi...",tiktok,"Tesla, Inc.",0.7,0.7,Simplify Volt TSLA Revolution ETF,TESL,,,,
7356399451306478890,mainstreetwolf,2024-04-11T00:27:17Z,"$88,400 Portfolio: March CPI Hot Print🔥 #stocks #stockmarket #investi...",tiktok,"Agilent Technologies, Inc.",0.35,0.0,"Agilent Technologies, Inc.",A,Healthcare,Diagnostics & Research,United States,https://www.agilent.com
7344540493860080938,mainstreetwolf,2024-03-10T01:28:34Z,Stonk Madness! #investing #stonks #stocks #stockmarket #stonkmadness ...,tiktok,Lamborghini,0.7,1.0,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7344540493860080938,mainstreetwolf,2024-03-10T01:28:34Z,Stonk Madness! #investing #stonks #stocks #stockmarket #stonkmadness ...,tiktok,Nvidia,0.6,1.0,NVIDIA Corporation,NVDA,Technology,Semiconductors,United States,https://www.nvidia.com
7344540493860080938,mainstreetwolf,2024-03-10T01:28:34Z,Stonk Madness! #investing #stonks #stocks #stockmarket #stonkmadness ...,tiktok,"C3.ai, Inc.",0.35,0.0,"C3.ai, Inc.",AI,Technology,Software - Infrastructure,United States,https://www.c3.ai
7344185680953756970,mainstreetwolf,2024-03-09T02:31:49Z,Is Apple Stock a Buy? #stocks #stockmarket #investing #fundamentalana...,tiktok,Apple Inc.,1.0,-0.2,Apple Inc.,AAPL,Technology,Consumer Electronics,United States,https://www.apple.com
7344185680953756970,mainstreetwolf,2024-03-09T02:31:49Z,Is Apple Stock a Buy? #stocks #stockmarket #investing #fundamentalana...,tiktok,Counterpoint Research,0.7,0.0,"Gartner, Inc.",IT,Technology,Information Technology Services,United States,https://www.gartner.com
7344185680953756970,mainstreetwolf,2024-03-09T02:31:49Z,Is Apple Stock a Buy? #stocks #stockmarket #investing #fundamentalana...,tiktok,The Coca-Cola Company,1.0,0.1,"Coca-Cola Consolidated, Inc.",COKE,Consumer Defensive,Beverages - Non-Alcoholic,United States,https://www.cokeconsolidated.com
7344185680953756970,mainstreetwolf,2024-03-09T02:31:49Z,Is Apple Stock a Buy? #stocks #stockmarket #investing #fundamentalana...,tiktok,PepsiCo,0.7,0.1,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7344185680953756970,mainstreetwolf,2024-03-09T02:31:49Z,Is Apple Stock a Buy? #stocks #stockmarket #investing #fundamentalana...,tiktok,WisdomTree U.S. LargeCap Fund,0.35,0.0,WisdomTree Asia Defense Fund,WDAF,,,,
7344185680953756970,mainstreetwolf,2024-03-09T02:31:49Z,Is Apple Stock a Buy? #stocks #stockmarket #investing #fundamentalana...,tiktok,"SentinelOne, Inc.",0.35,0.0,"SentinelOne, Inc.",S,Technology,Software - Infrastructure,United States,https://www.sentinelone.com
7344185680953756970,mainstreetwolf,2024-03-09T02:31:49Z,Is Apple Stock a Buy? #stocks #stockmarket #investing #fundamentalana...,tiktok,"C3.ai, Inc.",0.35,0.0,"C3.ai, Inc.",AI,Technology,Software - Infrastructure,United States,https://www.c3.ai
7342668611133197610,mainstreetwolf,2024-03-05T00:24:54Z,Automate Your Finances With Sequence! #personalfinances #personalfina...,tiktok,Sequence,0.8,0.9,"Prime Medicine, Inc.",PRME,Healthcare,Biotechnology,United States,https://primemedicine.com
7340804987959774506,mainstreetwolf,2024-02-28T23:53:10Z,Crypto is Back! Bitcoin Breaks $60k #crypto #cryptocurrency #bitcoin ...,tiktok,Coinbase,0.7,-0.8,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7339599447552249130,mainstreetwolf,2024-02-25T17:54:50Z,Is NVDA Stock a Bubble? #stocks #investing #stockmarket #bubble #nvda...,tiktok,NVIDIA Corporation,1.0,0.9,NVIDIA Corporation,NVDA,Technology,Semiconductors,United States,https://www.nvidia.com
7339599447552249130,mainstreetwolf,2024-02-25T17:54:50Z,Is NVDA Stock a Bubble? #stocks #investing #stockmarket #bubble #nvda...,tiktok,Amazon,0.8,0.0,"Amazon.com, Inc.",AMZN,Consumer Cyclical,Internet Retail,United States,https://www.aboutamazon.com
7339599447552249130,mainstreetwolf,2024-02-25T17:54:50Z,Is NVDA Stock a Bubble? #stocks #investing #stockmarket #bubble #nvda...,tiktok,Google,0.8,0.0,Alphabet Inc.,GOOG,Communication Services,Internet Content & Information,United States,https://abc.xyz
7339599447552249130,mainstreetwolf,2024-02-25T17:54:50Z,Is NVDA Stock a Bubble? #stocks #investing #stockmarket #bubble #nvda...,tiktok,Cisco,0.8,-0.3,BioMarin Pharmaceutical Inc.,BMRN,Healthcare,Biotechnology,United States,https://www.biomarin.com
7339599447552249130,mainstreetwolf,2024-02-25T17:54:50Z,Is NVDA Stock a Bubble? #stocks #investing #stockmarket #bubble #nvda...,tiktok,Oracle,0.8,0.0,Oracle Corporation,ORCL,Technology,Software - Infrastructure,United States,https://www.oracle.com
7339599447552249130,mainstreetwolf,2024-02-25T17:54:50Z,Is NVDA Stock a Bubble? #stocks #investing #stockmarket #bubble #nvda...,tiktok,Microsoft,0.8,0.0,Microsoft Corporation,MSFT,Technology,Software - Infrastructure,United States,https://www.microsoft.com
7339599447552249130,mainstreetwolf,2024-02-25T17:54:50Z,Is NVDA Stock a Bubble? #stocks #investing #stockmarket #bubble #nvda...,tiktok,"Advanced Micro Devices, Inc.",1.0,-0.7,STKd 100% NVDA & 100% AMD ETF,LAYS,,,,
7339599447552249130,mainstreetwolf,2024-02-25T17:54:50Z,Is NVDA Stock a Bubble? #stocks #investing #stockmarket #bubble #nvda...,tiktok,Intel,0.8,-0.7,Intel Corporation,INTC,Technology,Semiconductors,United States,https://www.intel.com
7339599447552249130,mainstreetwolf,2024-02-25T17:54:50Z,Is NVDA Stock a Bubble? #stocks #investing #stockmarket #bubble #nvda...,tiktok,"C3.ai, Inc.",0.35,0.0,"C3.ai, Inc.",AI,Technology,Software - Infrastructure,United States,https://www.c3.ai
7337350079327571246,mainstreetwolf,2024-02-19T16:26:09Z,Its been a rough start for $TSLA this year #stocks #tesla #zuck #stoc...,tiktok,"Tesla, Inc.",1.0,-0.8,Simplify Volt TSLA Revolution ETF,TESL,,,,
7332644579457502506,mainstreetwolf,2024-02-07T00:06:11Z,"$81,189 Portfolio Update: SNAP Destroyed After Q4-23 Earnings📉#stocks...",tiktok,Snap Inc.,1.0,-1.0,Snap Inc.,SNAP,Communication Services,Internet Content & Information,United States,https://www.snap.com
7332644579457502506,mainstreetwolf,2024-02-07T00:06:11Z,"$81,189 Portfolio Update: SNAP Destroyed After Q4-23 Earnings📉#stocks...",tiktok,WisdomTree U.S. LargeCap Fund,0.35,0.0,WisdomTree Asia Defense Fund,WDAF,,,,
7332644579457502506,mainstreetwolf,2024-02-07T00:06:11Z,"$81,189 Portfolio Update: SNAP Destroyed After Q4-23 Earnings📉#stocks...",tiktok,"Agilent Technologies, Inc.",0.35,0.0,"Agilent Technologies, Inc.",A,Healthcare,Diagnostics & Research,United States,https://www.agilent.com
