date,ticker,reward,raw_score_trained,prev_weight_trained,weight_trained,weight_delta_trained,allocation_trained,action_trained,raw_score_baseline,prev_weight_baseline,weight_baseline,weight_delta_baseline,allocation_baseline,action_baseline,weight_delta_vs_baseline,relative_action
2024-10-16 09:55:00+00:00,PEP,0.0010889640543609858,0.7395368218421936,-0.04523634230288969,0.34649492307768226,0.39173126538057196,3464.949230776823,INCREASE,0.028860244899988174,0.3129034318165238,0.23261112341156723,-0.08029230840495657,2326.1112341156722,DECREASE,0.11388379966611503,MORE_LONG
2024-10-17 09:55:00+00:00,AAPL,0.012276572175323963,0.8720314502716064,0.0,0.08983890776689299,0.08983890776689299,898.3890776689299,OPEN,0.028009146451950073,0.0,0.05053610316093255,0.05053610316093255,505.3610316093255,OPEN,0.03930280460596044,MORE_LONG
2024-10-17 09:55:00+00:00,ADBE,-0.0038846139796078205,0.872459888458252,0.0,0.08988304656340299,0.08988304656340299,898.8304656340299,OPEN,0.02916678786277771,0.0,0.0526248025028177,0.0526248025028177,526.248025028177,OPEN,0.03725824406058528,MORE_LONG
2024-10-17 09:55:00+00:00,AVGO,-0.009034316055476665,0.8727893829345703,0.0,0.08991699192610572,0.08991699192610572,899.1699192610572,OPEN,0.037215523421764374,0.0,0.06714690624567192,0.06714690624567192,671.4690624567191,OPEN,0.022770085680433802,MORE_LONG
2024-10-17 09:55:00+00:00,BLK,0.004508747719228268,-0.0738552063703537,-0.06158506954020804,-0.007608752036574446,0.05397631750363359,-76.08752036574445,CLOSE,0.03349873796105385,0.2662436788799347,0.06044081636921858,-0.20580286251071614,604.4081636921858,DECREASE,-0.06804956840579303,MORE_SHORT
2024-10-17 09:55:00+00:00,BMY,0.0007521796505898237,0.010216805152595043,0.0,0.0010525613674718045,0.0010525613674718045,10.525613674718045,HOLD,0.03375178948044777,0.0,0.060897389999945255,0.060897389999945255,608.9738999994526,OPEN,-0.05984482863247345,MORE_SHORT
2024-10-17 09:55:00+00:00,BRK-B,-0.00225398363545537,0.8746951818466187,0.21314475443827513,0.09011333219872826,-0.12303142223954687,901.1333219872826,DECREASE,0.03581348806619644,0.2607902632759409,0.06461725388779642,-0.19617300938814447,646.1725388779641,DECREASE,0.02549607831093184,MORE_LONG
2024-10-17 09:55:00+00:00,CVX,-0.002976170275360346,0.0005036368384025991,0.0,5.18859537223894e-05,5.18859537223894e-05,0.518859537223894,HOLD,0.03662444278597832,0.0,0.06608043633243277,0.06608043633243277,660.8043633243277,OPEN,-0.06602855037871037,MORE_SHORT
2024-10-17 09:55:00+00:00,GOOG,0.003282527206465602,0.7222633361816406,0.0,0.0744094140439783,0.0744094140439783,744.094140439783,OPEN,0.027462823316454887,0.0,0.04955038792744793,0.04955038792744793,495.50387927447935,OPEN,0.024859026116530368,MORE_LONG
2024-10-17 09:55:00+00:00,HD,-0.001443710527382791,-0.003020582953467965,-0.20755418646896903,-0.00031118817248430316,0.20724299829648474,-3.1118817248430317,CLOSE,0.03608401492238045,0.2183338869880288,0.06510535776969696,-0.15322852921833185,651.0535776969696,DECREASE,-0.06541654594218127,MORE_SHORT
2024-10-17 09:55:00+00:00,LMT,0.0035924059338867664,0.042266540229320526,0.2111000820316232,0.004354406951842062,-0.20674567507978114,43.54406951842061,CLOSE,0.03250078856945038,0.19742576414096907,0.05864024477772149,-0.13878551936324757,586.4024477772149,DECREASE,-0.05428583782587943,MORE_SHORT
2024-10-17 09:55:00+00:00,META,-0.000797361833974719,0.8461889028549194,0.0,0.08717654251262814,0.08717654251262814,871.7654251262815,OPEN,0.038246653974056244,0.0,0.06900734565793339,0.06900734565793339,690.0734565793339,OPEN,0.018169196854694758,SIMILAR
2024-10-17 09:55:00+00:00,MSFT,0.003455563448369503,0.8410106897354126,1.0,0.08664306976838733,-0.9133569302316127,866.4306976838733,DECREASE,0.042860645800828934,1.0,0.07733223936154891,-0.9226677606384511,773.3223936154891,DECREASE,0.009310830406838416,SIMILAR
2024-10-17 09:55:00+00:00,NFLX,0.110870361328125,0.9034273624420166,0.0,0.09307339484514737,0.09307339484514737,930.7339484514737,OPEN,0.0265490785241127,0.0,0.04790174428999233,0.04790174428999233,479.0174428999233,OPEN,0.04517165055515504,MORE_LONG
2024-10-17 09:55:00+00:00,NVDA,0.007814265787601471,0.8731467127799988,0.9070219543596664,0.0899538049596446,-0.8170681494000218,899.538049596446,DECREASE,0.030728260055184364,0.24391268475063824,0.05544212219278977,-0.18847056255784847,554.4212219278977,DECREASE,0.03451168276685483,MORE_LONG
2024-10-17 09:55:00+00:00,PEP,0.00223277835175395,0.9084042310714722,0.34649492307768226,0.09358612456565268,-0.2529087985120296,935.8612456565269,DECREASE,0.02970103733241558,0.23261112341156723,0.05358873356575137,-0.17902238984581587,535.8873356575137,DECREASE,0.039997390999901315,MORE_LONG
2024-10-17 09:55:00+00:00,PFE,-0.001708272728137672,-0.10553401708602905,-0.04732668472961768,-0.010872384045676866,0.036454300683940816,-108.72384045676866,CLOSE,0.03059534542262554,0.33873280777621173,0.05520230811655174,-0.28353049965966,552.0230811655174,DECREASE,-0.06607469216222861,MORE_SHORT
2024-10-17 09:55:00+00:00,TSLA,-0.0008601676672697067,0.8847984075546265,0.0,0.09115419232165974,0.09115419232165974,911.5419232165974,OPEN,0.025431765243411064,0.0,0.04588580784175091,0.04588580784175091,458.85807841750915,OPEN,0.04526838447990882,MORE_LONG
2024-10-21 09:55:00+00:00,MSFT,0.0208462942391634,0.8235387802124023,0.08664306976838733,0.4856236239489238,0.39898055418053646,4856.236239489238,INCREASE,0.043086811900138855,0.07733223936154891,0.5860872912730998,0.5087550519115509,5860.872912730998,INCREASE,-0.100463667324176,MORE_SHORT
2024-10-21 09:55:00+00:00,NVDA,-0.0008350871503353119,0.8722987771034241,0.0899538049596446,0.5143763760510762,0.4244225710914316,5143.763760510762,INCREASE,0.03042921982705593,0.05544212219278977,0.4139127087269002,0.35847058653411046,4139.127087269002,INCREASE,0.100463667324176,MORE_LONG
2024-10-22 09:55:00+00:00,DASH,-0.010620133951306343,0.6127444505691528,0.0,0.25489401648637533,0.25489401648637533,2548.940164863753,OPEN,0.029925527051091194,0.0,0.24811734210441175,0.24811734210441175,2481.1734210441173,OPEN,0.006776674381963582,SIMILAR
2024-10-22 09:55:00+00:00,FTNT,-0.025109166279435158,0.4540797173976898,0.0,0.18889147484728303,0.18889147484728303,1888.9147484728303,OPEN,0.029900848865509033,0.0,0.24791273131162098,0.24791273131162098,2479.1273131162097,OPEN,-0.05902125646433795,MORE_SHORT
2024-10-22 09:55:00+00:00,MMM,-0.02899865061044693,0.42015087604522705,0.0,0.17477750182145596,0.17477750182145596,1747.7750182145596,OPEN,0.03194743022322655,0.0,0.2648812654333547,0.2648812654333547,2648.812654333547,OPEN,-0.09010376361189876,MORE_SHORT
2024-10-22 09:55:00+00:00,PYPL,-0.000988775514997542,0.9169434905052185,0.2685236140336404,0.38143700684488574,0.11291339281124535,3814.370068448857,INCREASE,0.028836574405431747,0.2142836586087566,0.23908866115061256,0.02480500254185597,2390.8866115061255,INCREASE,0.14234834569427318,MORE_LONG
2024-10-24 09:55:00+00:00,AAPL,0.00364312925375998,0.0011884005507454276,0.08983890776689299,0.00022802520985523893,-0.08961088255703775,2.2802520985523893,CLOSE,0.02658816985785961,0.05053610316093255,0.0828125563739486,0.03227645321301605,828.125563739486,INCREASE,-0.08258453116409337,MORE_SHORT
2024-10-24 09:55:00+00:00,AXP,-0.009741480462253094,-0.7797062397003174,0.0,-0.14960669516821,-0.14960669516821,-1496.0669516821001,OPEN,0.021994857117533684,0.0,0.06850604440697418,0.06850604440697418,685.0604440697418,OPEN,-0.21811273957518418,MORE_SHORT
2024-10-24 09:55:00+00:00,DG,-0.012530764564871788,-0.28638800978660583,0.16262056708504463,-0.054950905223540236,-0.21757147230858487,-549.5090522354024,DECREASE,0.03570592403411865,0.21511709983331362,0.11121107104275933,-0.10390602879055429,1112.1107104275934,DECREASE,-0.16616197626629958,MORE_SHORT
2024-10-24 09:55:00+00:00,INTC,0.015219343826174736,0.14141254127025604,0.0,0.027133632998643943,0.027133632998643943,271.3363299864394,OPEN,0.03585018962621689,0.0,0.11166040631263029,0.11166040631263029,1116.604063126303,OPEN,-0.08452677331398634,MORE_SHORT
2024-10-24 09:55:00+00:00,MSFT,0.008052133955061436,0.7204426527023315,0.4856236239489238,0.1382354518163675,-0.34738817213255624,1382.354518163675,DECREASE,0.04308440163731575,0.5860872912730998,0.13419236669925796,-0.45189492457384184,1341.9236669925797,DECREASE,0.004043085117109546,SIMILAR
2024-10-24 09:55:00+00:00,MTCH,-0.005346184596419334,0.9344969987869263,0.0,0.17930728332616408,0.17930728332616408,1793.0728332616409,OPEN,0.034901589155197144,0.0,0.10870585809052108,0.10870585809052108,1087.0585809052109,OPEN,0.070601425235643,MORE_LONG
2024-10-24 09:55:00+00:00,NKE,-0.0024038769770413637,-0.030391301959753036,0.43913623041036337,-0.005831352907737857,-0.4449675833181012,-58.31352907737857,CLOSE,0.03790270537137985,0.3090833393834763,0.11805325233262365,-0.19103008705085267,1180.5325233262365,DECREASE,-0.1238846052403615,MORE_SHORT
2024-10-24 09:55:00+00:00,NVDA,0.008047785609960556,0.6295458674430847,0.5143763760510762,0.12079456581130345,-0.3935818102397728,1207.9456581130344,DECREASE,0.031076353043317795,0.4139127087269002,0.09679162770715262,-0.3171210810197476,967.9162770715262,DECREASE,0.02400293810415083,MORE_LONG
2024-10-24 09:55:00+00:00,TGT,0.006525576114654541,-0.7692972421646118,0.15892599458744497,-0.14760946128442132,-0.30653545587186626,-1476.094612844213,DECREASE,0.028242912143468857,0.16747154067369383,0.08796648157993131,-0.07950505909376251,879.6648157993131,DECREASE,-0.23557594286435263,MORE_SHORT
2024-10-24 09:55:00+00:00,TSLA,0.03343823179602623,-0.9188376069068909,0.09115419232165974,-0.17630262625375634,-0.2674568185754161,-1763.0262625375633,DECREASE,0.025717372074723244,0.04588580784175091,0.08010033545420099,0.03421452761245008,801.0033545420099,INCREASE,-0.25640296170795734,MORE_SHORT
2024-10-28 09:55:00+00:00,ADBE,0.009042919613420963,0.9298597574234009,0.08988304656340299,0.23317220212184062,0.14328915555843763,2331.722021218406,INCREASE,0.02955612726509571,0.0526248025028177,0.18108688869105957,0.12846208618824187,1810.8688869105956,INCREASE,0.052085313430781044,MORE_LONG
2024-10-28 09:55:00+00:00,CEG,-0.007416326552629471,0.25946974754333496,0.0,0.06506479276651712,0.06506479276651712,650.6479276651712,OPEN,0.032103829085826874,0.0,0.19669635578702754,0.19669635578702754,1966.9635578702755,OPEN,-0.13163156302051043,MORE_SHORT
2024-10-28 09:55:00+00:00,GOOG,0.01663302257657051,0.9081109166145325,0.0744094140439783,0.22771844948385858,0.15330903543988028,2277.184494838586,INCREASE,0.027155816555023193,0.04955038792744793,0.1663804694609537,0.11683008153350577,1663.804694609537,INCREASE,0.06133798002290489,MORE_LONG
2024-10-28 09:55:00+00:00,MSFT,0.012564795091748238,0.9435399770736694,0.1382354518163675,0.23660266237769953,0.09836721056133202,2366.026623776995,INCREASE,0.04366857185959816,0.13419236669925796,0.2675521640812295,0.13335979738197154,2675.521640812295,INCREASE,-0.030949501703529975,MORE_SHORT
2024-10-28 09:55:00+00:00,NVDA,0.005194959696382284,0.9468867182731628,0.12079456581130345,0.23744189325008414,0.11664732743878069,2374.4189325008415,INCREASE,0.030730824917554855,0.09679162770715262,0.1882841219797297,0.0914924942725771,1882.841219797297,INCREASE,0.04915777127035442,MORE_LONG
2024-10-29 09:55:00+00:00,DASH,0.00032218461274169385,-0.07010256499052048,0.25489401648637533,-0.04656797847979143,-0.30146199496616677,-465.6797847979143,DECREASE,0.02877839095890522,0.24811734210441175,0.14890131524597222,-0.09921602685843953,1489.0131524597223,DECREASE,-0.19546929372576366,MORE_SHORT
2024-10-29 09:55:00+00:00,DG,-0.010776950046420097,-0.0033240511547774076,-0.054950905223540236,-0.0022081123944941534,0.052742792829046085,-22.081123944941535,CLOSE,0.03534404933452606,0.11121107104275933,0.18287246981752953,0.0716613987747702,1828.7246981752953,INCREASE,-0.18508058221202367,MORE_SHORT
2024-10-29 09:55:00+00:00,DLTR,-0.01844959147274494,0.0028616837225854397,0.0,0.0019009693301143612,0.0019009693301143612,19.00969330114361,HOLD,0.03501102700829506,0.0,0.1811493900785379,0.1811493900785379,1811.4939007853789,OPEN,-0.17924842074842354,MORE_SHORT
2024-10-29 09:55:00+00:00,EBAY,-0.0022303550504148006,0.001816261443309486,0.0,0.001206512540834251,0.001206512540834251,12.06512540834251,HOLD,0.028461936861276627,0.0,0.14726396062739186,0.14726396062739186,1472.6396062739186,OPEN,-0.1460574480865576,MORE_SHORT
2024-10-29 09:55:00+00:00,KR,-0.004465083125978708,-0.49008169770240784,0.0,-0.32555319416673933,-0.32555319416673933,-3255.5319416673933,OPEN,0.03657671809196472,0.0,0.18925038022632665,0.18925038022632665,1892.5038022632664,OPEN,-0.514803574393066,MORE_SHORT
2024-10-29 09:55:00+00:00,PYPL,-0.025660159066319466,0.9371950626373291,0.38143700684488574,0.6225632330880264,0.24112622624314067,6225.632330880264,INCREASE,0.029099447652697563,0.23908866115061256,0.15056248400424185,-0.0885261771463707,1505.6248400424186,DECREASE,0.47200074908378453,MORE_LONG
2024-10-30 09:55:00+00:00,INTC,-0.03497752547264099,-0.7452280521392822,0.027133632998643943,-0.7505251314466264,-0.7776587644452703,-7505.2513144662635,DECREASE,0.03538694977760315,0.11166040631263029,0.580285409821204,0.4686250035085737,5802.85409821204,INCREASE,-1.3308105412678304,MORE_SHORT
2024-10-30 09:55:00+00:00,TSLA,-0.029897037893533707,-0.2477141171693802,-0.17630262625375634,-0.24947486855337359,-0.07317224229961725,-2494.748685533736,DECREASE,0.02559502422809601,0.08010033545420099,0.4197145901787959,0.33961425472459494,4197.145901787959,INCREASE,-0.6691894587321695,MORE_SHORT
2024-10-31 09:55:00+00:00,GS,0.0030127998907119036,0.43313392996788025,0.0,0.32781884583770665,0.32781884583770665,3278.1884583770666,OPEN,0.035067666321992874,0.0,0.5795951806822397,0.5795951806822397,5795.951806822397,OPEN,-0.25177633484453305,MORE_SHORT
2024-10-31 09:55:00+00:00,TSLA,-0.003482130588963628,-0.8881260752677917,-0.24947486855337359,-0.6721811541622933,-0.4227062856089197,-6721.811541622933,DECREASE,0.025436056777834892,0.4197145901787959,0.4204048193177603,0.0006902291389643822,4204.048193177603,HOLD,-1.0925859734800536,MORE_SHORT
2024-11-04 10:55:00+00:00,AAPL,0.006486205384135246,-0.0005533992662094533,0.00022802520985523893,-0.00020439062059141115,-0.00043241583044665004,-2.0439062059141113,HOLD,0.026492543518543243,0.0828125563739486,0.20137627766994096,0.11856372129599235,2013.7627766994096,INCREASE,-0.20158066829053237,MORE_SHORT
2024-11-04 10:55:00+00:00,LUV,0.0240721944719553,0.9185743927955627,0.0,0.33926317157746994,0.33926317157746994,3392.6317157746994,OPEN,0.029706474393606186,0.0,0.2258061492621368,0.2258061492621368,2258.061492621368,OPEN,0.11345702231533314,MORE_LONG
2024-11-04 10:55:00+00:00,NKE,0.010234497487545013,0.9395706653594971,-0.005831352907737857,0.34701786415023655,0.3528492170579744,3470.1786415023657,OPEN,0.03754806891083717,0.11805325233262365,0.28541201963738816,0.1673587673047645,2854.1201963738818,INCREASE,0.061605844512848396,MORE_LONG
2024-11-04 10:55:00+00:00,PAYC,0.03348144516348839,0.8488585948944092,0.0,0.3135145736517021,0.3135145736517021,3135.145736517021,OPEN,0.03781033307313919,0.0,0.2874055534305341,0.2874055534305341,2874.055534305341,OPEN,0.02610902022116801,MORE_LONG
2024-11-05 10:55:00+00:00,AAPL,-0.0032669310458004475,0.9137216210365295,-0.00020439062059141115,0.2567377905203017,0.2569421811408931,2567.3779052030172,OPEN,0.02783910371363163,0.20137627766994096,0.10766717616098238,-0.09370910150895857,1076.6717616098238,DECREASE,0.14907061435931934,MORE_LONG
2024-11-05 10:55:00+00:00,INTC,0.07418522983789444,0.8424970507621765,-0.7505251314466264,0.23672508820266192,0.9872502196492883,2367.2508820266194,INCREASE,0.03562694042921066,0.580285409821204,0.13778647871448518,-0.44249893110671884,1377.8647871448518,DECREASE,0.09893860948817673,MORE_LONG
2024-11-05 10:55:00+00:00,MSFT,0.021192828193306923,-0.000615326629485935,0.23660266237769953,-0.00017289467127122685,-0.23677555704897077,-1.7289467127122686,CLOSE,0.042275071144104004,0.2675521640812295,0.16349799113186123,-0.10405417294936828,1634.9799113186123,DECREASE,-0.16367088580313247,MORE_SHORT
2024-11-05 10:55:00+00:00,NKE,-0.03411135450005531,0.02951345033943653,0.34701786415023655,0.008292698625410612,-0.33872516552482596,82.92698625410611,CLOSE,0.03722113370895386,0.28541201963738816,0.14395198930169273,-0.14146003033569543,1439.5198930169272,DECREASE,-0.13565929067628213,MORE_SHORT
2024-11-05 10:55:00+00:00,NVDA,0.04074045270681381,0.9252760410308838,0.23744189325008414,0.2599843551104325,0.022542461860348362,2599.843551104325,INCREASE,0.030557366088032722,0.1882841219797297,0.11818000146336832,-0.07010412051636139,1181.8000146336833,DECREASE,0.14180435364706417,MORE_LONG
2024-11-05 10:55:00+00:00,PEP,-0.01870717480778694,-0.033030297607183456,0.09358612456565268,-0.00928086348474101,-0.1028669880503937,-92.8086348474101,CLOSE,0.0282291229814291,0.05358873356575137,0.10917556786942542,0.05558683430367405,1091.7556786942541,INCREASE,-0.11845643135416643,MORE_SHORT
2024-11-05 10:55:00+00:00,TMUS,0.022368023172020912,0.04674411192536354,0.0,0.013134175376016122,0.013134175376016122,131.34175376016123,HOLD,0.030986513942480087,0.0,0.11983972219716721,0.11983972219716721,1198.397221971672,OPEN,-0.10670554682115109,MORE_SHORT
2024-11-05 10:55:00+00:00,TSLA,0.1475103199481964,-0.7675702571868896,-0.6721811541622933,-0.2156721340091649,0.4565090201531284,-2156.721340091649,INCREASE,0.025831051170825958,0.4204048193177603,0.09990107316101755,-0.32050374615674276,999.0107316101755,DECREASE,-0.31557320717018245,MORE_SHORT
2024-11-06 10:55:00+00:00,AVGO,0.023725951090455055,-0.08049675822257996,0.08991699192610572,-0.034207265185594034,-0.12412425711169975,-342.07265185594036,DECREASE,0.03605329245328903,0.06714690624567192,0.17513723768974118,0.10799033144406926,1751.3723768974119,INCREASE,-0.2093445028753352,MORE_SHORT
2024-11-06 10:55:00+00:00,INTC,0.04710580036044121,-0.4238266944885254,0.23672508820266192,-0.18010603720232732,-0.41683112540498923,-1801.0603720232732,DECREASE,0.035482004284858704,0.13778647871448518,0.17236207278979895,0.03457559407531377,1723.6207278979896,INCREASE,-0.3524681099921263,MORE_SHORT
2024-11-06 10:55:00+00:00,MSFT,0.012494645081460476,-8.418969810009003e-05,-0.00017289467127122685,-3.57765876837143e-05,0.00013711808358751255,-0.357765876837143,HOLD,0.042411573231220245,0.16349799113186123,0.2060240626127466,0.042526071480885386,2060.240626127466,INCREASE,-0.20605983920043033,MORE_SHORT
2024-11-06 10:55:00+00:00,NFLX,0.020930204540491104,-0.18007484078407288,0.09307339484514737,-0.0765231789200986,-0.16959657376524598,-765.2317892009861,DECREASE,0.026698170229792595,0.04790174428999233,0.12969255974262053,0.0817908154526282,1296.9255974262053,INCREASE,-0.20621573866271914,MORE_SHORT
2024-11-06 10:55:00+00:00,NVDA,0.02245727740228176,0.9183456301689148,0.2599843551104325,0.3902528896425501,0.13026853453211762,3902.528896425501,INCREASE,0.030679741874337196,0.11818000146336832,0.14903396830864254,0.030853966845274222,1490.3396830864253,INCREASE,0.24121892133390757,MORE_LONG
2024-11-06 10:55:00+00:00,ON,-0.0030440515838563442,0.7503783702850342,0.0,0.3188748524617462,0.3188748524617462,3188.748524617462,OPEN,0.03453259542584419,0.0,0.16775009885645015,0.16775009885645015,1677.5009885645015,OPEN,0.15112475360529604,MORE_LONG
